record_id,document_type,registration_year,stated_area_acres,gis_calculated_area_acres,area_variance_pct,boundary_overlap_ratio,owner_name_similarity,temporal_date_gap_days,subdivision_depth,ocr_confidence,stamp_duty_ratio,encumbrance_status,prior_dispute_flag,mutation_status,target_fraud_risk
KAG-LR-104456,PATTA,2003,4.34,4.16,3.6,0.002,0.969,38,2,86.0,1.02,NIL,0,APPROVED,0
KAG-LR-104457,PATTA,1989,1.64,1.57,6.5,0.005,0.921,13,2,91.6,0.92,NIL,1,APPROVED,0
KAG-LR-104458,SALE_DEED,2015,4.83,4.79,6.5,0.005,0.948,35,2,93.9,1.04,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104459,SALE_DEED,1999,0.52,0.51,0.83,0.005,0.929,13,3,82.9,1.16,NIL,0,APPROVED,0
KAG-LR-104460,SALE_DEED,2013,0.5,0.51,2.99,0.015,0.991,32,2,92.9,0.94,NIL,0,APPROVED,0
KAG-LR-104461,PATTA,2025,1.02,0.96,2.57,0.028,0.963,77,2,85.0,1.04,NIL,0,APPROVED,0
KAG-LR-104462,PATTA,2026,1.01,1.0,2.99,0.005,0.928,22,1,94.9,1.02,NIL,0,APPROVED,0
KAG-LR-104463,PATTA,1985,3.73,3.8,3.57,0.011,0.969,86,1,93.5,0.95,NIL,0,APPROVED,0
KAG-LR-104464,PATTA,2021,15.6,16.19,3.68,0.029,0.937,18,2,88.9,0.9,NIL,0,APPROVED,0
KAG-LR-104465,SALE_DEED,2018,0.42,0.44,3.76,0.0,0.945,52,2,92.2,0.96,NIL,0,APPROVED,0
KAG-LR-104466,SALE_DEED,2011,2.3,2.18,4.18,0.005,0.965,15,1,93.6,0.96,NIL,0,PENDING,0
KAG-LR-104467,PATTA,2007,2.15,2.26,1.66,0.015,0.992,9,2,88.0,1.07,NIL,0,APPROVED,0
KAG-LR-104468,SALE_DEED,2025,2.5,2.51,2.22,0.015,0.943,48,1,92.4,1.0,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104469,SALE_DEED,2007,0.85,0.87,0.81,0.004,0.981,47,1,83.0,0.96,NIL,0,APPROVED,0
KAG-LR-104470,SETTLEMENT,2007,0.69,0.72,1.49,0.006,0.97,45,2,93.3,1.05,NIL,0,APPROVED,0
KAG-LR-104471,POWER_OF_ATTORNEY,2023,2.53,2.47,0.96,0.001,0.958,13,1,95.8,1.0,NIL,0,APPROVED,0
KAG-LR-104472,GIFT_DEED,1973,1.71,1.76,4.28,0.003,0.983,34,3,99.5,1.09,DISPUTED,0,APPROVED,0
KAG-LR-104473,PATTA,2012,1.09,1.13,3.12,0.01,0.918,22,1,94.4,0.96,NIL,0,APPROVED,0
KAG-LR-104474,PATTA,1969,1.16,1.22,2.31,0.007,0.993,34,2,93.4,0.94,NIL,0,APPROVED,0
KAG-LR-104475,SETTLEMENT,2003,8.49,7.49,11.74,0.376,0.522,59,2,84.2,0.7,ACTIVE_MORTGAGE,0,PENDING,1
KAG-LR-104476,PATTA,2016,2.01,0.98,51.43,0.248,0.695,2476,1,63.7,0.67,DISPUTED,0,REJECTED,1
KAG-LR-104477,SETTLEMENT,2007,0.68,0.68,1.1,0.001,0.961,43,1,89.8,0.88,NIL,1,APPROVED,0
KAG-LR-104478,SALE_DEED,2005,2.24,1.82,18.71,0.21,0.525,2066,2,65.9,0.77,NIL,1,REJECTED,1
KAG-LR-104479,SALE_DEED,1990,1.99,2.04,1.07,0.007,0.951,50,1,93.4,1.16,NIL,0,APPROVED,0
KAG-LR-104480,PATTA,1975,13.5,22.5,66.65,0.297,0.652,1672,1,81.3,0.54,ACTIVE_MORTGAGE,0,REJECTED,1
KAG-LR-104481,PATTA,2001,2.4,2.46,4.07,0.012,0.952,43,1,95.4,0.97,NIL,0,APPROVED,0
KAG-LR-104482,POWER_OF_ATTORNEY,2005,0.58,0.75,29.33,0.135,0.574,145,2,76.7,0.76,ACTIVE_MORTGAGE,0,REJECTED,1
KAG-LR-104483,POWER_OF_ATTORNEY,1979,5.16,4.95,2.86,0.038,0.973,27,1,97.9,0.96,NIL,0,APPROVED,0
KAG-LR-104484,SALE_DEED,1991,5.98,6.18,1.73,0.011,0.95,56,2,93.9,1.12,NIL,0,APPROVED,0
KAG-LR-104485,PATTA,2011,2.46,2.97,20.9,0.232,0.546,-480,2,81.6,0.56,COURT_STAY,0,PENDING,1
KAG-LR-104486,SALE_DEED,2022,0.38,0.38,1.68,0.031,0.977,29,3,95.0,0.96,NIL,0,APPROVED,0
KAG-LR-104487,SETTLEMENT,2022,2.58,2.68,0.77,0.003,0.96,25,4,87.4,1.01,NIL,0,APPROVED,0
KAG-LR-104488,GIFT_DEED,2003,0.77,0.73,1.64,0.02,0.963,73,4,88.4,1.13,NIL,0,APPROVED,0
KAG-LR-104489,GIFT_DEED,1993,2.71,2.69,1.94,0.021,0.961,48,2,91.2,1.12,NIL,0,REJECTED,0
KAG-LR-104490,SALE_DEED,2015,1.01,1.06,4.38,0.004,0.972,25,1,92.8,1.01,NIL,0,APPROVED,0
KAG-LR-104491,GIFT_DEED,2015,0.42,0.52,22.86,0.365,0.643,103,2,84.0,0.45,DISPUTED,1,APPROVED,1
KAG-LR-104492,PATTA,1996,4.91,4.67,3.61,0.01,0.983,30,3,89.0,1.01,NIL,0,APPROVED,0
KAG-LR-104493,SETTLEMENT,1973,4.61,4.82,4.66,0.542,0.684,-708,1,64.2,0.75,DISPUTED,0,PENDING,1
KAG-LR-104494,PATTA,1995,2.01,2.13,6.14,0.446,0.664,319,1,86.5,0.64,NIL,0,REJECTED,1
KAG-LR-104495,PATTA,1974,5.56,5.76,0.48,0.014,0.997,12,1,94.5,0.98,NIL,0,APPROVED,0
KAG-LR-104496,POWER_OF_ATTORNEY,2021,1.61,1.6,4.16,0.039,0.987,69,1,94.0,1.14,NIL,0,APPROVED,0
KAG-LR-104497,SALE_DEED,1969,1.07,1.08,3.18,0.008,0.982,28,1,91.5,0.93,NIL,0,APPROVED,0
KAG-LR-104498,SALE_DEED,1965,1.53,1.55,2.45,0.004,0.934,21,2,89.8,0.95,NIL,0,APPROVED,0
KAG-LR-104499,SALE_DEED,1974,0.57,0.6,2.47,0.012,0.957,60,1,89.9,0.94,NIL,0,APPROVED,0
KAG-LR-104500,PATTA,2004,5.53,5.86,1.12,0.0,0.981,36,2,91.7,1.06,NIL,0,PENDING,0
KAG-LR-104501,POWER_OF_ATTORNEY,1977,4.37,4.38,3.01,0.0,0.989,49,2,97.2,0.98,NIL,0,APPROVED,0
KAG-LR-104502,SALE_DEED,1998,0.85,0.84,2.98,0.003,0.986,15,1,89.3,0.92,NIL,0,APPROVED,0
KAG-LR-104503,PATTA,1975,1.79,2.02,12.97,0.155,0.536,1801,2,97.0,0.48,NIL,1,REJECTED,1
KAG-LR-104504,SETTLEMENT,1993,1.35,1.29,2.43,0.007,0.993,32,2,92.1,0.99,NIL,1,PENDING,0
KAG-LR-104505,SALE_DEED,1995,4.33,4.33,1.06,0.009,0.987,56,1,88.3,0.95,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104506,PATTA,1993,4.45,4.2,1.5,0.011,0.975,13,2,96.4,1.12,NIL,0,APPROVED,0
KAG-LR-104507,PATTA,2001,1.64,1.72,6.5,0.013,0.953,12,3,92.7,0.98,NIL,0,APPROVED,0
KAG-LR-104508,PATTA,1995,5.76,5.91,0.86,0.03,0.995,8,2,95.9,1.01,NIL,0,APPROVED,0
KAG-LR-104509,PATTA,2019,1.7,1.72,2.32,0.017,0.988,17,4,92.0,0.96,NIL,0,APPROVED,0
KAG-LR-104510,PATTA,2026,5.16,4.94,1.61,0.001,0.982,63,5,95.9,1.05,NIL,0,APPROVED,0
KAG-LR-104511,SETTLEMENT,2004,3.7,3.74,1.34,0.013,0.972,13,2,97.3,0.99,NIL,0,APPROVED,0
KAG-LR-104512,PATTA,2014,8.13,8.38,1.2,0.013,0.938,48,2,95.5,0.97,NIL,0,APPROVED,0
KAG-LR-104513,SALE_DEED,2012,4.37,5.39,23.36,0.576,0.5,114,1,76.6,0.46,NIL,0,REJECTED,1
KAG-LR-104514,PATTA,2015,3.85,4.08,1.77,0.018,0.966,9,4,89.5,1.0,NIL,0,APPROVED,0
KAG-LR-104515,SALE_DEED,1988,0.57,0.57,0.83,0.001,0.958,62,3,92.8,1.09,NIL,0,APPROVED,0
KAG-LR-104516,SETTLEMENT,2019,2.6,2.73,1.44,0.001,0.96,10,3,91.9,1.06,NIL,0,APPROVED,0
KAG-LR-104517,SETTLEMENT,1987,0.6,0.69,14.63,0.371,0.603,-454,3,56.7,0.27,ACTIVE_MORTGAGE,1,PENDING,1
KAG-LR-104518,SALE_DEED,1970,4.38,4.56,1.04,0.004,0.975,23,3,90.2,0.97,NIL,0,APPROVED,0
KAG-LR-104519,PATTA,2014,3.46,3.48,1.0,0.006,0.98,80,1,94.1,1.01,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104520,POWER_OF_ATTORNEY,2020,3.08,3.11,2.03,0.009,0.979,29,1,98.8,1.1,NIL,0,APPROVED,0
KAG-LR-104521,PATTA,2024,0.54,0.54,2.6,0.027,0.963,47,4,99.5,1.0,NIL,0,APPROVED,0
KAG-LR-104522,PATTA,1974,3.27,3.1,4.13,0.008,0.993,21,1,99.5,0.93,NIL,0,APPROVED,0
KAG-LR-104523,SETTLEMENT,1978,3.35,3.37,0.52,0.01,0.901,18,3,93.3,0.92,NIL,0,APPROVED,0
KAG-LR-104524,PATTA,1978,0.59,0.61,1.44,0.027,0.995,36,3,96.3,0.98,NIL,1,APPROVED,0
KAG-LR-104525,SALE_DEED,1979,2.91,3.08,1.36,0.013,0.971,11,2,94.8,1.0,NIL,0,APPROVED,0
KAG-LR-104526,POWER_OF_ATTORNEY,1995,3.38,3.36,3.86,0.002,0.968,45,2,93.9,0.93,NIL,0,APPROVED,0
KAG-LR-104527,SALE_DEED,1993,3.6,3.46,1.54,0.007,0.988,19,1,96.0,1.01,NIL,0,APPROVED,0
KAG-LR-104528,SETTLEMENT,2008,10.01,10.48,4.22,0.006,0.974,34,2,99.5,1.03,NIL,0,APPROVED,0
KAG-LR-104529,SETTLEMENT,1969,2.92,2.89,1.16,0.023,0.941,53,3,92.2,0.98,NIL,0,APPROVED,0
KAG-LR-104530,PATTA,2000,1.01,0.97,0.33,0.008,0.907,30,1,94.9,0.95,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104531,PATTA,1999,1.64,1.67,0.66,0.003,0.946,28,2,99.5,1.1,NIL,0,APPROVED,0
KAG-LR-104532,SETTLEMENT,1965,0.33,0.34,0.64,0.003,0.976,75,2,90.9,1.03,NIL,0,APPROVED,0
KAG-LR-104533,PATTA,1968,1.57,1.59,2.54,0.002,0.976,12,1,93.3,0.92,NIL,0,APPROVED,0
KAG-LR-104534,SALE_DEED,2009,4.38,4.22,1.94,0.012,0.965,22,1,95.5,0.96,NIL,0,APPROVED,0
KAG-LR-104535,PATTA,1970,1.79,1.76,1.78,0.009,0.936,37,1,88.3,1.04,NIL,1,APPROVED,0
KAG-LR-104536,SALE_DEED,1983,1.68,1.76,5.12,0.001,0.964,30,2,98.3,0.98,NIL,0,APPROVED,0
KAG-LR-104537,PATTA,1969,0.44,0.47,6.54,0.493,0.433,2325,1,79.1,0.6,COURT_STAY,1,APPROVED,1
KAG-LR-104538,SALE_DEED,1966,1.31,1.31,4.55,0.009,0.975,43,3,90.8,1.05,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104539,SETTLEMENT,1973,4.82,4.77,6.5,0.018,0.93,20,3,93.2,1.09,NIL,0,APPROVED,0
KAG-LR-104540,SETTLEMENT,1968,1.86,1.83,1.57,0.017,0.966,22,1,90.7,1.0,NIL,0,PENDING,0
KAG-LR-104541,POWER_OF_ATTORNEY,1984,2.97,3.03,4.0,0.003,0.995,17,3,88.0,0.95,NIL,0,APPROVED,0
KAG-LR-104542,PATTA,2009,0.99,1.0,3.55,0.004,0.968,11,2,84.7,1.09,NIL,0,APPROVED,0
KAG-LR-104543,SALE_DEED,2017,5.43,5.75,1.56,0.011,0.997,27,3,90.8,1.14,NIL,0,APPROVED,0
KAG-LR-104544,PATTA,2002,1.92,1.9,3.66,0.009,0.989,23,1,89.2,1.02,NIL,0,APPROVED,0
KAG-LR-104545,POWER_OF_ATTORNEY,1968,0.36,0.35,6.5,0.009,0.968,9,2,93.2,0.98,NIL,0,REJECTED,0
KAG-LR-104546,SALE_DEED,1983,9.75,10.24,5.55,0.026,0.993,49,1,92.7,0.98,NIL,0,APPROVED,0
KAG-LR-104547,PATTA,1965,0.58,0.6,1.98,0.003,0.966,85,2,94.3,1.04,NIL,0,APPROVED,0
KAG-LR-104548,SETTLEMENT,2014,1.11,1.06,1.1,0.026,0.997,12,3,96.3,1.0,NIL,0,REJECTED,0
KAG-LR-104549,SALE_DEED,1999,1.21,1.15,6.5,0.002,0.929,16,1,87.9,1.02,NIL,0,APPROVED,0
KAG-LR-104550,SALE_DEED,2019,4.03,2.98,26.16,0.372,0.636,1588,3,85.4,0.61,NIL,0,REJECTED,1
KAG-LR-104551,SALE_DEED,2019,5.55,5.26,4.12,0.012,0.935,29,2,93.1,0.99,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104552,POWER_OF_ATTORNEY,2006,5.53,5.27,5.59,0.032,0.947,35,2,87.1,0.94,NIL,0,APPROVED,0
KAG-LR-104553,PATTA,1998,3.92,3.9,3.07,0.044,0.933,54,2,95.1,1.05,NIL,0,APPROVED,0
KAG-LR-104554,SALE_DEED,2025,4.17,4.36,3.28,0.003,0.994,33,1,94.7,1.04,NIL,0,APPROVED,0
KAG-LR-104555,PATTA,1974,0.37,0.45,22.44,0.32,0.541,174,1,82.8,0.64,NIL,1,PENDING,1
KAG-LR-104556,POWER_OF_ATTORNEY,2000,0.33,0.34,4.99,0.008,0.997,24,5,99.5,1.04,NIL,0,APPROVED,0
KAG-LR-104557,PATTA,2012,4.13,4.24,5.53,0.008,0.967,50,1,94.9,0.88,NIL,0,APPROVED,0
KAG-LR-104558,PATTA,1981,1.09,1.03,3.1,0.041,0.965,25,1,89.3,0.87,NIL,0,PENDING,0
KAG-LR-104559,SETTLEMENT,2009,9.85,9.6,1.57,0.008,0.997,18,1,91.1,1.09,NIL,0,APPROVED,0
KAG-LR-104560,PATTA,1993,2.3,2.19,1.25,0.004,0.979,30,1,95.2,0.89,NIL,0,APPROVED,0
KAG-LR-104561,POWER_OF_ATTORNEY,2008,7.48,7.46,0.7,0.005,0.983,39,1,93.3,0.96,ACTIVE_MORTGAGE,0,PENDING,0
KAG-LR-104562,SALE_DEED,1996,3.59,3.47,2.9,0.001,0.979,12,3,97.1,1.04,DISPUTED,0,APPROVED,0
KAG-LR-104563,SALE_DEED,2004,7.06,9.4,33.11,0.298,0.503,2004,1,57.5,0.35,ACTIVE_MORTGAGE,1,APPROVED,1
KAG-LR-104564,SALE_DEED,1982,1.67,1.57,2.62,0.019,0.945,29,1,95.2,0.97,NIL,0,APPROVED,0
KAG-LR-104565,POWER_OF_ATTORNEY,2011,0.6,0.57,2.88,0.002,0.95,31,2,87.8,0.93,NIL,0,PENDING,0
KAG-LR-104566,SALE_DEED,1968,1.96,2.12,8.39,0.264,0.553,-447,1,81.9,0.59,ACTIVE_MORTGAGE,1,PENDING,1
KAG-LR-104567,POWER_OF_ATTORNEY,1985,5.0,4.89,2.13,0.007,0.982,47,1,89.2,1.01,NIL,0,APPROVED,0
KAG-LR-104568,SALE_DEED,1986,1.88,2.15,14.52,0.379,0.424,155,1,50.6,0.66,ACTIVE_MORTGAGE,1,PENDING,1
KAG-LR-104569,SETTLEMENT,2003,10.21,9.37,8.22,0.406,0.521,-585,2,93.4,0.74,COURT_STAY,0,PENDING,1
KAG-LR-104570,SETTLEMENT,1980,2.1,2.09,2.64,0.001,0.953,29,2,87.9,1.04,DISPUTED,0,APPROVED,0
KAG-LR-104571,PATTA,1966,10.27,10.85,1.96,0.004,0.949,18,2,92.4,0.95,NIL,0,APPROVED,0
KAG-LR-104572,POWER_OF_ATTORNEY,2003,1.79,2.18,22.0,0.259,0.677,-383,1,59.9,0.61,ACTIVE_MORTGAGE,0,REJECTED,1
KAG-LR-104573,PATTA,1978,1.63,1.72,2.65,0.0,0.984,29,4,90.1,1.02,NIL,0,APPROVED,0
KAG-LR-104574,SALE_DEED,1988,1.25,1.26,2.27,0.0,0.974,82,2,87.6,1.01,NIL,1,PENDING,0
KAG-LR-104575,POWER_OF_ATTORNEY,1968,0.57,0.53,7.16,0.478,0.691,1813,3,72.5,0.63,DISPUTED,0,APPROVED,1
KAG-LR-104576,SALE_DEED,1967,1.83,1.83,2.74,0.005,0.993,7,1,99.5,1.04,NIL,0,APPROVED,0
KAG-LR-104577,SALE_DEED,2014,3.36,3.47,1.45,0.022,0.988,44,3,91.6,0.9,NIL,0,APPROVED,0
KAG-LR-104578,SALE_DEED,2019,7.09,7.34,1.07,0.001,0.974,87,2,96.3,1.03,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104579,PATTA,2004,2.1,2.22,4.0,0.003,0.969,32,1,94.0,0.93,NIL,0,APPROVED,0
KAG-LR-104580,PATTA,2008,1.22,1.25,6.08,0.016,0.995,41,4,96.4,0.96,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104581,PATTA,2006,11.05,11.71,5.95,0.006,0.987,32,3,88.4,0.99,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104582,PATTA,1965,2.18,2.2,0.24,0.002,0.902,49,1,99.5,1.0,NIL,0,PENDING,0
KAG-LR-104583,POWER_OF_ATTORNEY,2006,6.95,7.35,2.85,0.014,0.966,12,4,88.4,1.11,COURT_STAY,1,APPROVED,0
KAG-LR-104584,PATTA,1994,2.18,2.06,5.61,0.425,0.594,1706,2,71.8,0.71,ACTIVE_MORTGAGE,1,PENDING,1
KAG-LR-104585,PATTA,2008,6.48,6.78,0.53,0.007,0.956,67,4,92.8,0.93,NIL,0,APPROVED,0
KAG-LR-104586,PATTA,1980,1.05,1.06,1.75,0.004,0.951,12,1,87.1,1.02,NIL,0,APPROVED,0
KAG-LR-104587,SETTLEMENT,1983,9.88,9.64,0.22,0.009,0.988,21,1,93.4,1.03,NIL,0,APPROVED,0
KAG-LR-104588,SALE_DEED,1971,1.39,1.74,25.48,0.189,0.563,128,4,56.6,0.74,NIL,1,APPROVED,1
KAG-LR-104589,SALE_DEED,2011,3.93,3.99,1.34,0.0,0.957,11,1,91.8,0.91,NIL,0,APPROVED,0
KAG-LR-104590,SETTLEMENT,1973,2.92,2.78,4.4,0.005,0.994,18,3,89.0,1.02,NIL,0,APPROVED,0
KAG-LR-104591,PATTA,2003,2.53,2.41,1.45,0.002,0.958,21,3,96.4,0.98,NIL,0,APPROVED,0
KAG-LR-104592,PATTA,1987,0.46,0.31,33.38,0.205,0.388,277,4,53.0,0.49,ACTIVE_MORTGAGE,0,PENDING,1
KAG-LR-104593,PATTA,2022,8.69,9.12,1.46,0.006,0.965,9,3,85.5,1.09,NIL,0,APPROVED,0
KAG-LR-104594,PATTA,1967,0.82,0.87,1.89,0.002,0.952,44,1,90.7,1.12,NIL,0,APPROVED,0
KAG-LR-104595,SALE_DEED,2011,2.52,2.53,2.48,0.001,0.992,31,2,91.7,1.04,NIL,0,APPROVED,0
KAG-LR-104596,SALE_DEED,1995,6.28,5.95,2.03,0.01,0.999,48,1,90.8,1.03,NIL,0,APPROVED,0
KAG-LR-104597,SALE_DEED,1987,0.57,0.6,2.54,0.002,0.926,28,5,95.1,1.09,NIL,0,APPROVED,0
KAG-LR-104598,PATTA,1993,1.87,1.92,2.36,0.0,0.945,28,1,91.0,0.92,NIL,0,APPROVED,0
KAG-LR-104599,SETTLEMENT,2022,4.94,4.78,6.13,0.001,0.946,35,1,90.8,1.06,NIL,0,APPROVED,0
KAG-LR-104600,PATTA,2011,2.98,2.87,1.54,0.014,0.955,27,3,92.3,1.15,NIL,0,APPROVED,0
KAG-LR-104601,SALE_DEED,2009,4.92,3.76,23.64,0.312,0.622,-137,2,97.0,0.38,NIL,1,PENDING,1
KAG-LR-104602,SALE_DEED,1968,2.9,2.84,3.3,0.002,0.879,77,5,93.7,0.87,NIL,0,APPROVED,0
KAG-LR-104603,PATTA,1980,5.49,5.51,2.88,0.001,0.988,34,3,99.5,1.0,NIL,0,PENDING,0
KAG-LR-104604,GIFT_DEED,2001,0.39,0.37,1.56,0.005,0.961,15,3,89.3,1.04,NIL,0,APPROVED,0
KAG-LR-104605,PATTA,1976,0.98,0.98,1.21,0.028,0.984,10,1,91.6,1.08,NIL,0,APPROVED,0
KAG-LR-104606,POWER_OF_ATTORNEY,2014,2.54,2.65,2.59,0.0,0.968,56,3,92.7,1.0,NIL,0,APPROVED,0
KAG-LR-104607,POWER_OF_ATTORNEY,2026,2.52,2.59,2.45,0.002,0.976,54,2,97.7,0.91,ACTIVE_MORTGAGE,0,PENDING,0
KAG-LR-104608,POWER_OF_ATTORNEY,1987,1.18,1.18,3.13,0.013,0.911,31,3,88.5,0.96,NIL,0,APPROVED,0
KAG-LR-104609,SALE_DEED,1991,3.18,3.55,11.73,0.149,0.522,299,4,68.8,0.35,NIL,0,REJECTED,1
KAG-LR-104610,SETTLEMENT,1993,6.98,6.68,2.17,0.002,0.989,26,2,97.3,1.07,NIL,0,APPROVED,0
KAG-LR-104611,PATTA,1965,0.52,0.51,6.5,0.006,0.929,44,1,95.3,0.94,NIL,0,APPROVED,0
KAG-LR-104612,POWER_OF_ATTORNEY,1984,1.08,1.03,4.33,0.023,0.976,58,1,91.0,0.98,NIL,0,APPROVED,0
KAG-LR-104613,SALE_DEED,2020,3.79,3.3,13.05,0.313,0.607,-227,3,69.3,0.29,NIL,1,PENDING,1
KAG-LR-104614,SALE_DEED,1977,0.78,0.81,2.9,0.011,0.94,18,3,98.7,1.0,NIL,1,APPROVED,0
KAG-LR-104615,GIFT_DEED,2026,0.77,0.78,1.13,0.009,0.937,25,5,96.0,0.99,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104616,SETTLEMENT,2010,2.51,2.64,5.01,0.011,0.998,48,5,89.2,1.01,NIL,0,APPROVED,0
KAG-LR-104617,GIFT_DEED,2019,2.07,2.18,1.17,0.01,0.951,11,1,99.5,1.02,NIL,0,APPROVED,0
KAG-LR-104618,PATTA,1966,3.2,3.18,2.83,0.012,0.948,13,3,94.2,1.0,NIL,0,APPROVED,0
KAG-LR-104619,SALE_DEED,1968,4.67,4.51,3.37,0.001,0.931,78,1,93.4,1.12,NIL,0,APPROVED,0
KAG-LR-104620,GIFT_DEED,2017,1.08,1.11,3.45,0.021,0.897,48,1,93.8,1.07,NIL,0,PENDING,0
KAG-LR-104621,PATTA,1978,8.33,8.07,1.22,0.035,0.973,35,1,94.2,1.02,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104622,PATTA,1966,7.85,8.07,1.66,0.004,0.989,5,1,97.6,1.12,NIL,0,APPROVED,0
KAG-LR-104623,PATTA,1976,5.9,6.01,2.43,0.008,0.919,21,2,94.4,0.95,NIL,0,APPROVED,0
KAG-LR-104624,SALE_DEED,2024,0.92,0.89,2.38,0.002,0.985,78,5,90.0,1.01,NIL,0,APPROVED,0
KAG-LR-104625,SALE_DEED,2002,1.7,1.72,1.24,0.007,0.973,21,1,97.1,1.09,NIL,0,APPROVED,0
KAG-LR-104626,SALE_DEED,1977,2.23,2.26,2.22,0.017,0.965,29,1,98.3,1.05,NIL,0,PENDING,0
KAG-LR-104627,SALE_DEED,1978,7.49,7.3,1.37,0.0,0.969,32,1,89.3,0.88,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104628,PATTA,1966,1.95,2.06,1.09,0.007,0.96,63,1,84.9,1.0,NIL,0,APPROVED,0
KAG-LR-104629,PATTA,2008,0.55,0.52,2.56,0.006,0.981,88,1,95.4,0.95,NIL,0,APPROVED,0
KAG-LR-104630,SETTLEMENT,1977,1.58,1.52,6.5,0.016,0.959,58,2,85.6,1.01,NIL,0,APPROVED,0
KAG-LR-104631,POWER_OF_ATTORNEY,1971,1.13,1.19,2.56,0.01,0.936,11,5,93.4,0.93,NIL,0,PENDING,0
KAG-LR-104632,PATTA,2007,5.35,5.05,1.56,0.014,0.993,117,3,94.7,1.0,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104633,PATTA,1997,0.47,0.44,1.01,0.006,0.962,25,1,92.2,1.06,NIL,0,APPROVED,0
KAG-LR-104634,PATTA,1992,1.24,1.03,17.28,0.44,0.623,2050,2,91.5,0.32,NIL,1,REJECTED,1
KAG-LR-104635,PATTA,1990,2.06,2.13,6.12,0.002,0.934,16,3,93.2,0.95,NIL,0,APPROVED,0
KAG-LR-104636,SETTLEMENT,2010,0.33,0.34,2.64,0.001,0.993,21,4,89.1,1.08,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104637,SALE_DEED,1967,7.03,7.06,0.95,0.004,0.934,54,2,91.9,1.04,NIL,0,APPROVED,0
KAG-LR-104638,PATTA,1987,0.84,0.89,1.62,0.002,0.928,21,3,91.2,0.98,NIL,0,PENDING,0
KAG-LR-104639,PATTA,1999,0.55,0.52,2.56,0.016,0.993,40,1,91.6,0.92,NIL,0,APPROVED,0
KAG-LR-104640,PATTA,1997,3.92,4.09,2.53,0.001,0.972,21,1,95.8,0.96,NIL,0,APPROVED,0
KAG-LR-104641,POWER_OF_ATTORNEY,1985,1.52,1.55,2.5,0.001,0.996,48,4,92.8,1.06,NIL,0,APPROVED,0
KAG-LR-104642,PATTA,2015,6.01,5.6,6.74,0.502,0.691,2459,1,80.2,0.52,COURT_STAY,1,PENDING,1
KAG-LR-104643,SALE_DEED,2006,4.08,4.24,4.85,0.004,0.901,50,1,96.1,1.02,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104644,SALE_DEED,2016,2.68,2.14,20.12,0.328,0.761,2328,1,69.8,0.32,ACTIVE_MORTGAGE,1,PENDING,1
KAG-LR-104645,PATTA,2019,3.96,3.75,3.43,0.013,0.995,11,4,96.2,1.14,ACTIVE_MORTGAGE,0,APPROVED,0
KAG-LR-104646,PATTA,1983,1.02,1.07,0.92,0.011,0.969,29,1,93.5,1.0,NIL,0,APPROVED,0
KAG-LR-104647,PATTA,2009,3.26,3.67,12.54,0.309,0.546,791,4,77.8,0.59,ACTIVE_MORTGAGE,0,REJECTED,1
KAG-LR-104648,PATTA,2001,5.16,4.92,4.3,0.005,0.975,16,3,88.3,1.05,NIL,0,APPROVED,0
KAG-LR-104649,PATTA,1981,3.13,3.24,1.45,0.002,0.943,68,2,97.7,1.05,NIL,0,APPROVED,0
KAG-LR-104650,SETTLEMENT,2026,0.49,0.49,1.38,0.005,0.988,46,4,95.3,1.03,NIL,0,APPROVED,0
KAG-LR-104651,PATTA,2024,4.8,5.04,2.61,0.005,0.99,37,2,90.2,1.03,NIL,0,APPROVED,0
KAG-LR-104652,PATTA,2001,0.42,0.44,1.25,0.004,0.965,28,2,84.9,1.13,NIL,0,APPROVED,0
KAG-LR-104653,SALE_DEED,1985,3.88,3.91,1.1,0.003,0.927,13,3,90.3,0.9,NIL,0,APPROVED,0
KAG-LR-104654,PATTA,2009,17.49,17.77,0.63,0.008,0.982,29,4,93.9,0.95,NIL,0,APPROVED,0
KAG-LR-104655,SALE_DEED,2002,3.62,3.61,6.4,0.007,0.952,54,1,88.5,1.0,NIL,0,APPROVED,0
KAG-LR-104656,GIFT_DEED,2023,9.29,9.35,1.59,0.009,0.936,19,4,92.4,1.01,NIL,0,APPROVED,0
KAG-LR-104657,PATTA,1993,3.43,3.61,5.25,0.214,0.481,1709,1,59.3,0.5,NIL,1,REJECTED,1
